"dt","category","orders","buyers","item_gmv","paid_gmv","aov","ontime_rate","bad_review_rate"
"2017-12-16","watches_gifts",12,12,4120.87,4120.87000000,343.405833,1.0000,0.0833
"2017-12-17","audio",2,2,59.43,59.43000000,29.715000,1.0000,0.0000
"2017-12-17","auto",6,6,993.59,993.59000000,165.598333,1.0000,0.1667
"2017-12-17","baby",2,2,204.15,204.15000000,102.075000,1.0000,0.0000
"2017-12-17","bed_bath_table",9,9,1198.44,1198.44000000,133.160000,1.0000,0.1111
"2017-12-17","books_general_interest",1,1,44.11,44.11000000,44.110000,1.0000,0.0000
"2017-12-17","computers_accessories",5,5,1341.58,1341.58000000,268.316000,0.8000,0.2000
"2017-12-17","consoles_games",5,5,405.49,405.49000000,81.098000,0.8000,0.0000
"2017-12-17","cool_stuff",6,6,1225.39,1225.39000000,204.231667,1.0000,0.0000
"2017-12-17","drinks",1,1,67.61,67.61000000,67.610000,1.0000,0.0000
"2017-12-17","electronics",5,5,151.47,151.47000000,30.294000,0.8000,0.0000
"2017-12-17","fashion_bags_accessories",5,5,703.49,703.49000000,140.698000,1.0000,0.4000
"2017-12-17","furniture_decor",11,9,1713.64,1956.45000000,155.785455,1.0000,0.0000
"2017-12-17","garden_tools",8,8,2506.43,2506.43000000,313.303750,1.0000,0.0000
"2017-12-17","health_beauty",13,13,4183.70,4183.70000000,321.823077,1.0000,0.1538
"2017-12-17","home_confort",2,2,202.37,202.37000000,101.185000,1.0000,0.0000
"2017-12-17","housewares",8,8,796.62,796.62000000,99.577500,1.0000,0.1250
"2017-12-17","musical_instruments",1,1,408.04,408.04000000,408.040000,1.0000,0.0000
"2017-12-17","perfumery",4,4,433.05,433.05000000,108.262500,1.0000,0.0000
"2017-12-17","pet_shop",2,2,756.80,756.80000000,378.400000,1.0000,0.5000
"2017-12-17","sports_leisure",12,12,1547.96,1547.96000000,128.996667,1.0000,0.1667
"2017-12-17","stationery",3,3,330.19,330.19000000,110.063333,1.0000,0.0000
"2017-12-17","telephony",2,2,85.18,85.18000000,42.590000,1.0000,0.0000
"2017-12-17","toys",7,7,1022.93,1022.93000000,146.132857,1.0000,0.2857
"2017-12-17",unknown,2,2,161.67,161.67000000,80.835000,1.0000,0.5000
"2017-12-17","watches_gifts",10,10,1232.32,1232.32000000,123.232000,0.9000,0.2000
"2017-12-18","auto",11,11,3242.24,3242.24000000,294.749091,0.5455,0.5455
"2017-12-18","baby",6,6,1478.70,1478.70000000,246.450000,1.0000,0.0000
"2017-12-18","bed_bath_table",24,24,3567.48,3567.48000000,148.645000,0.9167,0.0000
"2017-12-18","books_general_interest",1,1,43.10,43.10000000,43.100000,1.0000,0.0000
"2017-12-18","books_imported",1,1,93.98,93.98000000,93.980000,1.0000,0.0000
"2017-12-18","cds_dvds_musicals",1,1,74.94,74.94000000,74.940000,1.0000,0.0000
"2017-12-18","computers",1,1,672.41,672.41000000,672.410000,1.0000,0.0000
"2017-12-18","computers_accessories",8,8,1012.45,1015.74000000,126.556250,1.0000,0.0000
"2017-12-18","consoles_games",4,4,446.67,446.67000000,111.667500,1.0000,0.0000
"2017-12-18","cool_stuff",4,4,833.32,833.32000000,208.330000,0.7500,0.0000
"2017-12-18","costruction_tools_garden",2,2,135.34,135.34000000,67.670000,1.0000,0.0000
"2017-12-18","drinks",1,1,65.43,65.43000000,65.430000,1.0000,0.0000
"2017-12-18","electronics",7,7,555.99,555.99000000,79.427143,1.0000,0.0000
"2017-12-18","fashion_bags_accessories",2,2,395.58,395.58000000,197.790000,1.0000,0.0000
"2017-12-18","fashion_underwear_beach",1,1,167.81,167.81000000,167.810000,1.0000,0.0000
"2017-12-18","furniture_decor",5,5,2502.21,2502.21000000,500.442000,0.6000,0.4000
"2017-12-18","furniture_living_room",1,1,155.20,155.20000000,155.200000,1.0000,0.0000
"2017-12-18","furniture_mattress_and_upholstery",2,2,269.10,269.10000000,134.550000,1.0000,0.0000
"2017-12-18","garden_tools",4,4,516.82,516.82000000,129.205000,0.7500,0.2500
"2017-12-18","health_beauty",12,12,1440.52,1440.52000000,120.043333,1.0000,0.1667
"2017-12-18","home_construction",1,1,70.54,70.54000000,70.540000,1.0000,0.0000
"2017-12-18","housewares",8,8,995.50,995.50000000,124.437500,1.0000,0.2500
"2017-12-18","industry_commerce_and_business",2,2,291.56,291.56000000,145.780000,0.5000,0.5000
"2017-12-18","kitchen_dining_laundry_garden_furniture",2,2,764.02,764.02000000,382.010000,1.0000,0.0000
"2017-12-18","market_place",2,2,224.79,224.79000000,112.395000,1.0000,0.5000
"2017-12-18","musical_instruments",2,2,477.51,477.51000000,238.755000,1.0000,0.0000
"2017-12-18","perfumery",12,11,1703.21,1703.21000000,141.934167,0.9167,0.1667
"2017-12-18","pet_shop",2,2,535.75,535.75000000,267.875000,1.0000,0.0000
"2017-12-18","small_appliances",1,1,65.10,65.10000000,65.100000,1.0000,1.0000
"2017-12-18","sports_leisure",18,18,2805.69,2805.69000000,155.871667,1.0000,0.0556
"2017-12-18","stationery",12,12,1475.02,1475.02000000,122.918333,1.0000,0.0833
"2017-12-18","telephony",11,11,482.16,482.16000000,43.832727,0.9091,0.1818
"2017-12-18","toys",12,12,2034.74,2034.74000000,169.561667,1.0000,0.1667
"2017-12-18",unknown,2,2,216.15,216.15000000,108.075000,1.0000,0.0000
"2017-12-18","watches_gifts",20,20,3555.78,3555.78000000,177.789000,1.0000,0.1500
"2017-12-19","audio",2,2,131.84,131.84000000,65.920000,0.5000,0.5000
"2017-12-19","auto",13,13,2497.79,2497.79000000,192.137692,0.8462,0.1538
"2017-12-19","baby",3,3,692.97,692.97000000,230.990000,1.0000,0.0000
"2017-12-19","bed_bath_table",10,10,1078.01,1078.01000000,107.801000,1.0000,0.2000
"2017-12-19","books_general_interest",2,2,94.02,97.01000000,47.010000,1.0000,0.0000
"2017-12-19","christmas_supplies",1,1,83.43,83.43000000,83.430000,1.0000,0.0000
"2017-12-19","computers_accessories",3,3,410.20,410.20000000,136.733333,0.6667,0.3333
"2017-12-19","consoles_games",2,2,497.01,497.01000000,248.505000,1.0000,0.0000
"2017-12-19","construction_tools_safety",3,3,266.72,266.72000000,88.906667,1.0000,0.0000
"2017-12-19","cool_stuff",8,8,1433.03,1433.03000000,179.128750,0.8750,0.1250
"2017-12-19","drinks",1,1,65.43,65.43000000,65.430000,1.0000,0.0000
"2017-12-19","electronics",7,7,173.76,173.76000000,24.822857,1.0000,0.0000
"2017-12-19","fashion_bags_accessories",3,3,218.39,218.39000000,72.796667,1.0000,0.0000
"2017-12-19","fashion_shoes",2,2,149.74,149.74000000,74.870000,1.0000,0.0000
"2017-12-19","fashion_underwear_beach",1,1,71.82,71.82000000,71.820000,1.0000,0.0000
"2017-12-19","food",1,1,28.76,28.76000000,28.760000,1.0000,0.0000
"2017-12-19","furniture_decor",10,10,1828.58,1828.58000000,182.858000,0.9000,0.1000
"2017-12-19","furniture_mattress_and_upholstery",1,1,121.69,121.69000000,121.690000,1.0000,0.0000
"2017-12-19","garden_tools",7,7,1124.48,1124.48000000,160.640000,1.0000,0.0000
"2017-12-19","health_beauty",12,12,1254.69,1254.69000000,104.557500,1.0000,0.0833
"2017-12-19","housewares",10,10,1433.09,1433.09000000,143.309000,0.8000,0.2000
"2017-12-19","market_place",1,1,31.75,31.75000000,31.750000,1.0000,0.0000
"2017-12-19","musical_instruments",1,1,639.28,639.28000000,639.280000,1.0000,0.0000
"2017-12-19","perfumery",10,10,919.98,919.98000000,91.998000,0.9000,0.1000
"2017-12-19","small_appliances",1,1,761.95,761.95000000,761.950000,1.0000,0.0000
"2017-12-19","sports_leisure",18,17,2594.93,2751.26000000,144.162778,0.8333,0.1111
"2017-12-19","stationery",11,11,1123.10,1123.10000000,102.100000,1.0000,0.0000
"2017-12-19","telephony",6,6,369.80,369.80000000,61.633333,1.0000,0.1667
"2017-12-19","toys",4,4,498.50,498.50000000,124.625000,1.0000,0.0000
"2017-12-19",unknown,3,3,313.24,313.24000000,104.413333,1.0000,0.3333
"2017-12-19","watches_gifts",16,16,2944.06,2944.06000000,184.003750,0.9375,0.0000
"2017-12-20","agro_industry_and_commerce",1,1,864.72,864.72000000,864.720000,1.0000,0.0000
"2017-12-20","auto",10,10,1572.50,1572.50000000,157.250000,1.0000,0.1000
"2017-12-20","baby",4,4,1181.76,1181.76000000,295.440000,1.0000,0.2500
"2017-12-20","bed_bath_table",14,14,1338.18,1338.18000000,95.584286,0.9286,0.2143
"2017-12-20","christmas_supplies",1,1,88.28,88.28000000,88.280000,1.0000,0.0000
"2017-12-20","computers",1,1,681.42,681.42000000,681.420000,1.0000,0.0000
"2017-12-20","computers_accessories",14,13,2850.35,3075.46000000,203.596429,0.8571,0.0714
"2017-12-20","consoles_games",2,2,516.97,516.97000000,258.485000,1.0000,0.0000
"2017-12-20","construction_tools_construction",2,2,191.83,191.83000000,95.915000,1.0000,0.5000
"2017-12-20","cool_stuff",4,4,473.17,473.17000000,118.292500,1.0000,0.2500
"2017-12-20","costruction_tools_garden",1,1,164.91,164.91000000,164.910000,1.0000,0.0000
"2017-12-20","drinks",1,1,65.43,65.43000000,65.430000,1.0000,0.0000
"2017-12-20","electronics",7,7,985.16,985.16000000,140.737143,0.8571,0.0000
"2017-12-20","fashion_bags_accessories",2,2,140.10,140.10000000,70.050000,1.0000,0.0000
"2017-12-20","fashion_male_clothing",1,1,329.87,329.87000000,329.870000,1.0000,0.0000
"2017-12-20","fashion_shoes",1,1,176.26,176.26000000,176.260000,1.0000,0.0000
"2017-12-20","furniture_decor",5,5,714.98,714.98000000,142.996000,1.0000,0.0000
"2017-12-20","furniture_mattress_and_upholstery",1,1,121.69,121.69000000,121.690000,1.0000,0.0000
"2017-12-20","garden_tools",6,6,1137.79,1137.79000000,189.631667,1.0000,0.3333
"2017-12-20","health_beauty",11,11,3059.53,3059.53000000,278.139091,1.0000,0.0909
"2017-12-20","home_appliances_2",1,1,258.90,258.90000000,258.900000,0.0000,1.0000
"2017-12-20","home_construction",2,2,672.78,672.78000000,336.390000,1.0000,0.0000
"2017-12-20","housewares",10,10,1361.31,1361.32000000,136.131000,1.0000,0.1000
"2017-12-20","luggage_accessories",1,1,71.05,71.05000000,71.050000,1.0000,0.0000
"2017-12-20","musical_instruments",3,3,1705.36,1705.36000000,568.453333,0.6667,0.3333
"2017-12-20","office_furniture",2,2,187.21,187.21000000,93.605000,0.5000,0.5000
"2017-12-20","perfumery",5,5,1041.89,1041.89000000,208.378000,0.8000,0.2000
"2017-12-20","pet_shop",2,2,183.55,183.55000000,91.775000,1.0000,0.0000
"2017-12-20","small_appliances",1,1,618.75,618.75000000,618.750000,1.0000,0.0000
"2017-12-20","sports_leisure",20,20,3887.11,3887.11000000,194.355500,0.9500,0.1500
"2017-12-20","stationery",9,9,1122.84,1122.84000000,124.760000,1.0000,0.1111
"2017-12-20","telephony",11,11,634.26,634.26000000,57.660000,1.0000,0.0000
"2017-12-20","toys",3,3,465.35,465.35000000,155.116667,1.0000,0.0000
"2017-12-20",unknown,5,5,616.30,616.30000000,123.260000,0.8000,0.4000
"2017-12-20","watches_gifts",6,6,1049.84,1049.84000000,174.973333,0.8333,0.1667
"2017-12-21","audio",1,1,45.27,45.27000000,45.270000,1.0000,0.0000
"2017-12-21","auto",3,3,777.58,777.58000000,259.193333,0.3333,0.3333
"2017-12-21","baby",6,6,1169.95,1169.95000000,194.991667,1.0000,0.3333
"2017-12-21","bed_bath_table",13,13,1601.19,1601.19000000,123.168462,1.0000,0.0769
"2017-12-21","books_general_interest",1,1,57.59,57.59000000,57.590000,1.0000,0.0000
"2017-12-21","computers_accessories",11,11,3788.50,3788.50000000,344.409091,0.7273,0.2727
"2017-12-21","consoles_games",2,2,86.48,93.00000000,43.240000,1.0000,0.0000
"2017-12-21","cool_stuff",5,5,928.07,928.07000000,185.614000,1.0000,0.2000
"2017-12-21","drinks",1,1,67.43,67.43000000,67.430000,1.0000,0.0000
"2017-12-21","electronics",5,5,215.47,215.47000000,43.094000,1.0000,0.2000
"2017-12-21","fashion_bags_accessories",5,5,539.20,539.20000000,107.840000,1.0000,0.2000
"2017-12-21","food_drink",1,1,54.17,54.17000000,54.170000,1.0000,0.0000
"2017-12-21","furniture_decor",10,10,1488.27,1488.27000000,148.827000,0.9000,0.2000
"2017-12-21","garden_tools",8,8,1002.96,1002.96000000,125.370000,1.0000,0.0000
"2017-12-21","health_beauty",10,10,1413.71,1420.68000000,141.371000,1.0000,0.1000
"2017-12-21","housewares",10,10,1299.61,1299.61000000,129.961000,0.9000,0.1000
"2017-12-21","kitchen_dining_laundry_garden_furniture",2,2,514.64,514.64000000,257.320000,1.0000,0.5000
"2017-12-21","luggage_accessories",1,1,64.10,64.10000000,64.100000,1.0000,0.0000
"2017-12-21","market_place",1,1,45.71,45.71000000,45.710000,1.0000,1.0000
"2017-12-21","office_furniture",2,2,413.47,413.47000000,206.735000,1.0000,0.0000
"2017-12-21","perfumery",3,3,201.50,201.50000000,67.166667,1.0000,0.3333
"2017-12-21","pet_shop",1,1,71.14,71.14000000,71.140000,1.0000,0.0000
"2017-12-21","sports_leisure",5,5,604.51,661.68000000,120.902000,0.8000,0.4000
"2017-12-21","stationery",9,9,922.14,922.14000000,102.460000,1.0000,0.0000
"2017-12-21","telephony",6,6,252.29,252.29000000,42.048333,1.0000,0.0000
"2017-12-21","toys",10,10,1849.03,1849.03000000,184.903000,1.0000,0.0000
"2017-12-21",unknown,3,3,503.79,503.79000000,167.930000,1.0000,0.0000
"2017-12-21","watches_gifts",6,6,1113.70,1113.70000000,185.616667,0.8333,0.1667
"2017-12-22","agro_industry_and_commerce",1,1,2315.83,2315.83000000,2315.830000,1.0000,0.0000
"2017-12-22","auto",5,5,521.70,521.70000000,104.340000,1.0000,0.0000
"2017-12-22","baby",2,2,247.30,254.28000000,123.650000,1.0000,0.0000
"2017-12-22","bed_bath_table",16,16,1654.88,1654.88000000,103.430000,1.0000,0.1875
"2017-12-22","books_general_interest",1,1,48.00,48.00000000,48.000000,0.0000,0.0000
"2017-12-22","christmas_supplies",1,1,88.28,88.28000000,88.280000,1.0000,0.0000
"2017-12-22","computers_accessories",6,6,1395.78,1395.78000000,232.630000,1.0000,0.1667
"2017-12-22","consoles_games",3,3,140.32,140.32000000,46.773333,1.0000,0.0000
"2017-12-22","cool_stuff",1,1,87.06,87.06000000,87.060000,1.0000,1.0000
"2017-12-22","drinks",2,2,206.73,206.73000000,103.365000,1.0000,0.0000
"2017-12-22","electronics",3,3,149.94,149.94000000,49.980000,0.6667,0.3333
"2017-12-22","fashion_bags_accessories",5,5,248.89,248.89000000,49.778000,1.0000,0.0000
"2017-12-22","furniture_decor",4,4,445.61,445.61000000,111.402500,0.7500,0.2500
"2017-12-22","garden_tools",4,4,1055.86,1055.86000000,263.965000,1.0000,0.2500
"2017-12-22","health_beauty",8,8,902.12,902.12000000,112.765000,1.0000,0.0000
"2017-12-22","home_appliances_2",1,1,546.65,546.65000000,546.650000,1.0000,0.0000
"2017-12-22","housewares",6,6,1008.34,1008.34000000,168.056667,1.0000,0.1667
"2017-12-22","luggage_accessories",1,1,127.99,127.99000000,127.990000,1.0000,0.0000
"2017-12-22","market_place",1,1,36.65,36.65000000,36.650000,1.0000,0.0000
"2017-12-22","musical_instruments",1,1,62.57,72.27000000,62.570000,1.0000,0.0000
"2017-12-22","perfumery",1,1,68.02,68.02000000,68.020000,1.0000,0.0000
"2017-12-22","pet_shop",2,2,168.01,176.79000000,84.005000,1.0000,0.0000
"2017-12-22","sports_leisure",6,6,774.25,774.25000000,129.041667,1.0000,0.0000
"2017-12-22","stationery",7,7,922.85,922.85000000,131.835714,0.8571,0.2857
"2017-12-22","telephony",8,8,404.83,404.83000000,50.603750,1.0000,0.1250
"2017-12-22","toys",5,5,912.73,912.73000000,182.546000,0.8000,0.2000
"2017-12-22",unknown,1,1,49.40,49.40000000,49.400000,1.0000,0.0000
"2017-12-22","watches_gifts",6,6,1827.03,1827.03000000,304.505000,1.0000,0.0000
"2017-12-23","audio",1,1,614.68,614.68000000,614.680000,1.0000,0.0000
"2017-12-23","auto",2,2,732.98,732.98000000,366.490000,0.5000,0.5000
"2017-12-23","baby",4,4,621.39,621.39000000,155.347500,0.5000,0.0000
"2017-12-23","bed_bath_table",13,13,1787.20,1787.18347354,137.476923,1.0000,0.1538
"2017-12-23","books_general_interest",3,3,214.69,214.69000000,71.563333,1.0000,0.0000
"2017-12-23","computers",1,1,681.42,681.42000000,681.420000,0.0000,0.0000
"2017-12-23","computers_accessories",9,9,1398.65,1398.64580863,155.405556,0.8889,0.1111
"2017-12-23","consoles_games",2,2,183.93,183.93000000,91.965000,1.0000,0.0000
"2017-12-23","cool_stuff",4,4,745.27,745.27000000,186.317500,0.7500,0.2500
"2017-12-23","electronics",2,2,350.19,350.19000000,175.095000,1.0000,0.0000
"2017-12-23","fixed_telephony",1,1,81.99,81.99000000,81.990000,1.0000,0.0000
"2017-12-23","food",1,1,37.34,37.34000000,37.340000,1.0000,0.0000
"2017-12-23","furniture_decor",7,7,509.33,509.32419137,72.761429,0.8571,0.1429
"2017-12-23","garden_tools",6,6,573.53,573.53000000,95.588333,1.0000,0.1667
"2017-12-23","health_beauty",9,9,849.13,849.13000000,94.347778,1.0000,0.0000
"2017-12-23","home_appliances",1,1,188.56,188.56000000,188.560000,1.0000,0.0000
"2017-12-23","home_confort",1,1,104.76,104.76000000,104.760000,1.0000,0.0000
"2017-12-23","housewares",6,6,605.69,605.68652646,100.948333,1.0000,0.5000
"2017-12-23","luggage_accessories",1,1,354.75,354.75000000,354.750000,1.0000,0.0000
"2017-12-23","perfumery",1,1,71.14,71.14000000,71.140000,1.0000,0.0000
"2017-12-23","pet_shop",2,2,192.70,192.70000000,96.350000,1.0000,0.0000
"2017-12-23","sports_leisure",8,8,706.88,706.88000000,88.360000,1.0000,0.0000
"2017-12-23","stationery",4,4,452.63,452.63000000,113.157500,1.0000,0.0000
"2017-12-23","telephony",4,4,156.06,156.06000000,39.015000,0.7500,0.2500
"2017-12-23","toys",5,5,980.39,980.39000000,196.078000,0.8000,0.2000
"2017-12-23",unknown,3,3,381.58,381.58000000,127.193333,0.0000,0.6667
"2017-12-23","watches_gifts",2,2,375.70,375.70000000,187.850000,1.0000,0.0000
"2017-12-24","art",1,1,67.78,67.78000000,67.780000,1.0000,0.0000
"2017-12-24","auto",2,2,551.03,551.03000000,275.515000,1.0000,0.0000
"2017-12-24","baby",3,3,318.93,318.93000000,106.310000,0.6667,0.3333
"2017-12-24","bed_bath_table",5,5,586.50,586.50000000,117.300000,1.0000,0.0000
"2017-12-24","books_general_interest",1,1,178.27,178.27000000,178.270000,1.0000,0.0000
"2017-12-24","computers_accessories",4,4,509.04,509.04000000,127.260000,1.0000,0.2500
"2017-12-24","consoles_games",1,1,36.35,36.35000000,36.350000,1.0000,0.0000
"2017-12-24","cool_stuff",4,4,907.01,907.01000000,226.752500,1.0000,0.0000
"2017-12-24","drinks",1,1,73.65,73.65000000,73.650000,1.0000,0.0000
"2017-12-24","electronics",1,1,35.00,35.00000000,35.000000,1.0000,0.0000
"2017-12-24","fashion_bags_accessories",3,3,280.71,280.71000000,93.570000,1.0000,0.0000
"2017-12-24","furniture_decor",8,8,629.92,629.92000000,78.740000,1.0000,0.1250
"2017-12-24","garden_tools",1,1,225.71,225.71000000,225.710000,1.0000,0.0000
"2017-12-24","health_beauty",7,7,788.54,788.54000000,112.648571,1.0000,0.0000
"2017-12-24","housewares",2,2,312.12,312.12000000,156.060000,1.0000,0.0000
"2017-12-24","perfumery",2,2,131.01,131.01000000,65.505000,1.0000,0.5000
"2017-12-24","sports_leisure",2,2,227.66,227.66000000,113.830000,1.0000,0.0000
"2017-12-24","telephony",4,4,185.05,185.05000000,46.262500,1.0000,0.0000
"2017-12-24","toys",2,2,166.25,166.25000000,83.125000,1.0000,0.5000
"2017-12-24","watches_gifts",3,3,443.16,443.16000000,147.720000,1.0000,0.0000
"2017-12-25","audio",1,1,93.87,93.87000000,93.870000,1.0000,0.0000
"2017-12-25","auto",1,1,135.51,135.51000000,135.510000,1.0000,0.0000
"2017-12-25","baby",2,2,252.52,252.52000000,126.260000,1.0000,0.0000
"2017-12-25","bed_bath_table",9,8,1055.13,1055.13000000,117.236667,0.8889,0.2222
"2017-12-25","computers_accessories",2,2,192.32,192.32000000,96.160000,0.5000,0.0000
"2017-12-25","consoles_games",4,4,312.10,312.10000000,78.025000,0.7500,0.2500
"2017-12-25","cool_stuff",1,1,194.48,194.48000000,194.480000,1.0000,0.0000
"2017-12-25","drinks",2,2,132.86,132.86000000,66.430000,1.0000,0.0000
"2017-12-25","electronics",3,3,150.55,150.55000000,50.183333,1.0000,0.3333
"2017-12-25","fashion_bags_accessories",2,2,100.03,100.03000000,50.015000,1.0000,0.5000
"2017-12-25","food",1,1,219.39,219.39000000,219.390000,1.0000,0.0000
